gene_id	DRR357080	DRR357081	DRR357082	DRR357083	DRR357084
ENSG00000000003	493.23150000000004	517.13509	380.80332999999996	438.35915	520.5118100000001
ENSG00000000005	0	0	0	0	0
ENSG00000000419	1348.25088	1456.5518199999997	1234.00057	1250.4070500000003	1559.2807200000002
ENSG00000000457	409.0008	360.92568	285.99964	280.000121492	392.41218
ENSG00000000460	526.2797	558.95151	437.99968	492.84171	515.9041
ENSG00000000938	0	1	0	0	0
ENSG00000000971	51.898379999999996	58.006055575	22.562010000000004	37.166340000000005	19.19302
ENSG00000001036	5	1	4	1	2.999999
ENSG00000001084	1822.6310600000002	2077.11252	15117.025200000004	16012.998940000001	20655.478049999998
ENSG00000001167	556	529	448	490	577
ENSG00000001460	252.01989999999998	172.14150999999998	198.00948	183.01502000000002	217.00239000000002
ENSG00000001461	1878.9780999999998	1865.0745100000001	1473.9939300000003	1649.1082000000001	2042.36371
ENSG00000001497	1172.040330020261	1162.001	1133.99874	1329.9998699999996	1526.0682699999998
ENSG00000001561	14	18	11	8	16
ENSG00000001617	3187.9995899999994	3240.99549	2049.0023300000003	2302.0039400000005	2958.0049400000003
ENSG00000001626	1	1	2	1	2
ENSG00000001629	1334.99739	1507.0040999999999	1126.9999100000002	1182.99914	1562.9979600000001
ENSG00000001630	800.49687	851.5833	715.6122	740.6403	833.28988
ENSG00000001631	904.8589076564277	895.34169841729	663.9218859702648	796.2961201854	973.7381000291243
ENSG00000002016	349.00014	342.33223	241.99976759848997	239.99993	358.40756
ENSG00000002079	7	10	9	27.000034000000003	22
ENSG00000002330	1272.00086	1453.0000699999998	1010.99941	1183.0009500000003	1381.00056
ENSG00000002549	574.00021	561.9998499999999	459.00030999999996	555.00019	696.0003700000001
ENSG00000002586	644.000036	698.999699	767.4993790000001	907.50009	1079.0004800000002
ENSG00000002587	322.0159	357.0648	536.0713	527.12466	636.0003999999999
ENSG00000002726	887.9997000000001	923.0000299999999	153.99963999999997	176.0003	243.99980000000002
ENSG00000002745	20.99996	13.999970000000001	3	5	5.000001
ENSG00000002746	2.03506	0	0	2.02648	0
ENSG00000002822	964.6065099999998	990.6997300000002	830.36645	1048.060464	1254.6671299999998
ENSG00000002834	18326.994720000002	18567.9773	14017.03817	16474.96856	19857.96373
ENSG00000002919	399.17334999999997	480.0056000000001	361.00006	351.99962999999997	391.93558200000007
ENSG00000002933	36.9999923	36.999990000000004	3	6	3
ENSG00000003056	3417.99909	3615.0054200000004	2857.005280469999	3323.0010800000005	3825.9990199999993
ENSG00000003096	548.9993099999999	585.0005799999999	419.00013	433.99997	485.00042
ENSG00000003137	373	369.99969999999996	452.0005	525.9995	575.9995000000001
ENSG00000003147	10	10.000001516000001	14	1	10.0000033
ENSG00000003249	912.0003099999999	1031.0073109999998	726.0008	851.0015299999999	1042.99963
ENSG00000003393	939.0014521954913	1028.40430334	853.4240105334947	947.2865728320235	1198.5953312276715
ENSG00000003400	169.17792999999998	153.06879	79.93833000000001	99.2538	123.00234
ENSG00000003402	716.4257499999999	646.717730274381	496.14835000000005	466.33637	756.228298739
ENSG00000003436	18.0995	25.215	11.641097	9.84339	15.7962
ENSG00000003509	337.09786	335.43229	369.3379	331.99984	471.00021
ENSG00000003756	1378.3178300000002	1300.8923499999992	854.00031	912.9995799999998	1214.9874892999999
ENSG00000003987	0	0	0	0	0
ENSG00000003989	0.999999217747	1	0.999999972843	0	3.9999910104099996
ENSG00000004059	2661.91201	2908.00485	2328.9952300000004	2551.00256	2851.00161
ENSG00000004139	162.51226	151.25291000000001	105.50363	92.1621	158.65903999999998
ENSG00000004142	3112.996	3271.999	3125.998	3679.002	4090.999
ENSG00000004399	69.00000500000002	60.999959	136.999599	146.99986300000003	161.99971
ENSG00000004455	3452.865990045825	3145.0792299999994	3669.0058245016	3793.0922599999994	4175.1219082
ENSG00000004468	1	5.02336	2.9999979999999997	1	1
ENSG00000004478	3709.9991700000005	4006.99811	5448.996930000001	6431.0019999999995	6924.00443
ENSG00000004487	4450.071782409389	4594.084000077245	2841.0218747466	3205.023236629278	3887.23217
ENSG00000004534	955.0003899999999	894.40735	862.0007600000001	845.0005299999999	1124.8161100000002
ENSG00000004660	907.0548	947.0008	1030.99970470039	1194.1124	1581.999
ENSG00000004700	1416.99242	1561.99644	1219.9851199999998	1326.9896399999998	1500.0042799999999
ENSG00000004766	505.00025	499.01074	354.04447999999996	387.00041	502.63298999999995
ENSG00000004776	2.0000020000000003	1	2.0000020000000003	2.999999	2
ENSG00000004777	246.00018	236.99974999999998	113.00008	124.00001999999999	193.99958
ENSG00000004779	1324.99858	1416.9996199999998	1520.99896	1620.00378	1834.9994799999997
ENSG00000004799	14	16	19.000001	27	34
ENSG00000004809	1.5411	2	0	0	1
ENSG00000004838	20.000006000000003	42.000017	6.9999968	8	7
ENSG00000004846	0	0	0	0	1.43956
ENSG00000004848	0	0	0	0	0
ENSG00000004864	646.99978	718.0000899999999	752.00044	840.0000200000001	914.99998
ENSG00000004866	344.99988	320.882683	324.90615	364.99629	401.98227012070595
ENSG00000004897	1574.98856	1587.98267	1445.9981899999996	1627.00353	1885.9500099999998
ENSG00000004939	1.31374	2.00811	3.01062	3.12792	3.05519
ENSG00000004948	0	1	0	0	0
ENSG00000004961	732.9994	821.9995	809.9997000000001	842.0004	974
ENSG00000004975	1860.9946500000005	1892.00231	1446.9966299999996	1617.1441199999997	1903.0041199999998
ENSG00000005001	823.99937	715.00052	142.99999	149.00002999999998	281.0005
ENSG00000005007	4386.0028600000005	4418.00072	3381.0018300000006	3690.9995100000006	4446.9996900000015
ENSG00000005020	907.20794	913.9999499999999	717.000308	776.99971	915.9998299999999
ENSG00000005022	9440.999069999998	10184.04515	8500.0015	9865.00043	10936.992129999999
ENSG00000005059	251.00037	284.99951	220.99975	266.00023	282.99984
ENSG00000005073	53	56	72	99	92
ENSG00000005075	1327.05	1446.6	1267.54	1223.44	1422.47
ENSG00000005100	792.00041	627.31555	782.00031	814.9962	891.00001
ENSG00000005102	3.999998	2	0	0	0
ENSG00000005108	3.9999960000000003	3.000004	1	0	0
ENSG00000005156	567.609886234	612.0396199999999	720.1500799999999	833.5336000000001	961.6143399999999
ENSG00000005175	714.3111100000001	800.9995499999999	800.05283	898.9997300000001	1042.99935
ENSG00000005187	27.886129000000004	40.05767577884	17.968519999999998	15.0648	17.999994
ENSG00000005189	182.14047	189.00002	179.99992	202.00003	260.99974
ENSG00000005194	1377.9996400000002	1449.9992100000002	1510.99289	1606.00301	1793.9978199999996
ENSG00000005206	1353.7698599999999	1256.65114	898.00075	1008.0005899999999	1392.14454
ENSG00000005238	435.00001	372.99981085170646	320.00019000000003	362.99978	454.00005
ENSG00000005243	1049.99956	1101.9998200000002	733.9995799999999	789.0003	975.0004
ENSG00000005249	14.22958	14.01714	7	10	11.20967
ENSG00000005302	670.999585130545	726.9991804967	483.00021001422874	557.999848621654	629.9998093632
ENSG00000005339	4532.00703	4011.23347	3227.0000199999995	3264.0120100000004	4218.19558
ENSG00000005379	26.09878	19.00003	13.000002	7	15.000042
ENSG00000005381	0	0	0	0	0
ENSG00000005421	0	1	0	0	1
ENSG00000005436	122.1447	165.00005469999996	168.99992999999998	232.99999	244.34995999999995
ENSG00000005448	721.00042	727.03184	400.00035	467.02356999999995	563.94898
ENSG00000005469	827.00016	935.9997	652.99996	640.99972	879.9996600000001
ENSG00000005471	0	0	0	0	0
ENSG00000005483	3017.0518100000004	2958.2257910000003	1774.9983300000004	1800.9989569999998	2428.1882544
ENSG00000005486	1930.00049	2027.99536	1550.0000400000001	1869.9991400000001	2175.99945
ENSG00000005513	13.00003	7	12	12	16.00004
ENSG00000005700	941.1403399999999	984.71654	1014.0007400000001	1043.00609	1387.01455
ENSG00000005801	628.1038958740438	633.5929211000001	507.165947437058	542.8829900000001	778.5284099999999
ENSG00000005810	3700.05931	3830.211528494639	2611.931099999999	2601.0796146166153	3458.62822
ENSG00000005812	1413.88366	1382.6363	1111.0041700000002	1123.9962	1440.9975
ENSG00000005844	3.05965	5.871001000000001	3.10704	1.03107	1.15799
ENSG00000005882	947.0001960000001	1033.00069	616.99969	676.000400326968	969.9991608830389
ENSG00000005884	15038.11918	15184.2497	11919.25469	13709.91253	16926.9846
ENSG00000005889	842.00113	789.99877	778.00009	817.9994596604099	962.00008
ENSG00000005893	4026.4390000000003	4274.892	3088.977	3344.0075	4075.9847
ENSG00000005961	16.000040000000002	24	4.000004	6	13.002514
ENSG00000005981	6.76977	5	9.90915	2.42816	10
ENSG00000006007	1387.99692352	1484.99723	1306.99711	1424.9965699999998	1780.99665
ENSG00000006015	533.1195600000001	567.0001	461.0000999999999	505.0359000000001	623.21301
ENSG00000006016	7.9999970000000005	8.000001300000001	13	12.999977000000001	14
ENSG00000006025	3671.9991299999997	3319.0042999999996	2130.99802	2280.0011900000004	3387.0042900000003
ENSG00000006042	8	5	6.602203	4	6.152071811000001
ENSG00000006047	85.00007	74.999969995	34.999970000000005	40.000007000000004	64
ENSG00000006059	8	8	6	1	5
ENSG00000006062	709.9996	722.9996600000001	704.0005800000001	726.0000300000002	972.99913
ENSG00000006071	13	12.135	5.03184	6.00062	14
ENSG00000006116	0	0	0	0	0
ENSG00000006118	2469.9974899999997	2515.0046	1119.64545	1333.32068	1589.543648681
ENSG00000006125	11024.005727999998	11465.994500000003	8255.996978	9272.99758	10632.00102
ENSG00000006128	0	0	0	0	0
ENSG00000006194	619.5867	607.7668	574.7474	583.0634	712.3335
ENSG00000006210	2.00002	1.00000045567	1.00014	1.01525	3.04158
ENSG00000006282	1836.9994800000004	1891.1073020000001	1534.00004	1699.0001000000004	2311.09162
ENSG00000006283	5.999992009	7.0000041929909	8	17.99998	18.0000043674
ENSG00000006327	1122.00026	1271.9954	1647.9984000000002	1772.0031	1655.9984
ENSG00000006377	111.99999	124.99971000000001	67.00004	110.00018	112.9999
ENSG00000006432	954.4941	994.72939	837.9999399999999	796.1023999999999	1106.9997999999998
ENSG00000006451	2755.0005399999995	2935.9975299999996	2638.00488	2995.9978999999994	3226.9970599999997
ENSG00000006453	2176.00444	2215.0088800000003	1759.0032999999999	1884.00272	2519.9988799999996
ENSG00000006459	216.00038	233.00030999999998	170.99969000000002	215.0003	285.9999
ENSG00000006468	13.999993000000003	11	4.9999987791	12.999994	12.999994000000001
ENSG00000006530	555.25386183035	557.3023100000001	560.0000300000002	628.2174967	746.0005203500001
ENSG00000006534	1355.25708	1351.0696	697.6297400000001	759.9997299999999	996.69498
ENSG00000006555	885.57953	907.43559	1354.9997799999999	1441.8974	1902.0955999999999
ENSG00000006576	741.0001399999999	734.22214	544.9999800000002	614.99988	764.99991
ENSG00000006606	9	10	14	14	15.99999
ENSG00000006607	974.069413	966.7712399999999	851.00021	890.0218	1113.229118
ENSG00000006611	0	1	0	0	1
ENSG00000006625	1942.26195	2014.99564	1812.9957999999997	1897.0004699999997	2162.00028
ENSG00000006634	459.03455	487.00072	449.99956	479.999748	551.99984
ENSG00000006638	1.092228	1.00063	1	0	0
ENSG00000006652	547.553961	545.19303107708	715.6647504039332	774.4982164216499	913.98784
ENSG00000006659	0	3	0	1	4
ENSG00000006695	825.47937	786.13112	694.6496200000001	823.2123399999999	956.5359
ENSG00000006704	1037.5711900000001	1068.24418	804.0033	869.0006000000001	1173.0669
ENSG00000006712	945.00036	1008.9998499999999	913.9995299999999	952.99988	1142.0040099999999
ENSG00000006715	1420.99934	1665.0669799999998	1075.9999899999998	1212.9993299999996	1434.01922
ENSG00000006740	30.00037	35.999938	20.99998	25.000800315213993	30.01639
ENSG00000006744	2399.99749	2522.99705	2426.999019999999	2618.00152	3066.0040600000007
ENSG00000006747	6.022009	7.010463	1.01119	3	8.01802
ENSG00000006756	3.682691	6.139152999999999	0	4.2813	6.025869999999999
ENSG00000006757	396.07356	412.02459	410.05024000000003	442.499	518.73685
ENSG00000006788	0	0	0	0	0
ENSG00000006831	2460.9980100000002	2465	2050.00215	2191.00014	2773.99599
ENSG00000006837	15.683270000000002	21.521210000000004	7.6837	16.99996	11.979759999999999
ENSG00000007001	1	1	0	0	1
ENSG00000007038	5.999995999999999	13	7	5	3
ENSG00000007047	1158.14852	1225.6744700000002	987.9998899999999	1204.99788	1484.9987199999998
ENSG00000007062	3.0000035179999998	0	0	0	1
ENSG00000007080	1103.1083	1130.13338	1097.1116200000001	1324.0031000000001	1491.4752
ENSG00000007129	0	0	0	0	0
ENSG00000007168	4286.714494	4307.189435865451	3629.11996	3915.31878203	4573.298080000001
ENSG00000007171	8	13	10	5	10
ENSG00000007174	1	2	0	3.00017	1
ENSG00000007202	5035.999159999999	5223.0458434	5053.99577	5521.99658709	6635.998979999999
ENSG00000007216	1	5	0	0	1
ENSG00000007237	7.9999997	4.0423112	5.0000925	2.0000628099999997	5.08586789492
ENSG00000007255	351.00055000000003	318.99998000000005	179.00007	166.99987000000002	213.00006
ENSG00000007264	178.00039	165.99975	150.999992	155.99995	203.00024000000002
ENSG00000007306	35.99998	27	11	11	13
ENSG00000007312	0	0	0	0	0
ENSG00000007314	0	0	2	1	1
ENSG00000007341	231.37671530364997	223.00002000000003	168.0319	166.506185	211.00288
ENSG00000007350	0	0	0	0	0
ENSG00000007372	31.99998131552	47.999964468413	26.000032	32.999992	34.000001532
ENSG00000007376	1378.99829	1545.0005	1397.99994	1541.9979999999998	1716.9996800000004
ENSG00000007384	2001.0004200000003	2067.0032100000003	1308.00136	1536.99981	2006.00147
ENSG00000007392	711.2531248	713.7749499999999	518.157449	653.31542	707.00056
ENSG00000007402	10.00000220499	3.9999942738000005	4	5	6.000002607
ENSG00000007516	45.000031356926	37.000071240000004	34.999961564352994	31.000080010374298	52.0000406
ENSG00000007520	1347.00344	1450.99993	1368.00416	1538.003	1728.9954
ENSG00000007541	2352.46561	2489.8508500000003	1671.3292199999999	2037.1728300000002	2333.87472
ENSG00000007545	1358.6455199999998	1238.88294	1015.0757700288001	1053.7670799999999	1375.6152059999997
ENSG00000007866	1507.9971	1529.00229	1049.0015	1328.9959999999999	1686.0009599999998
ENSG00000007908	0	0	0	0	0
ENSG00000007923	1848.4714609999996	1969.0740200271932	1743.4879499999997	2043.70403	2368.2112700000002
ENSG00000007933	1.64798	1	2.00597	1	1.40843
ENSG00000007944	854.99971	667	489.00018	469.00019000000003	528
ENSG00000007952	0	1	0	0	0
ENSG00000007968	1499.99746	1489.99605	1019.0025899999999	1110.10868	1370.08063
ENSG00000008018	2495.005	2803.9979999999996	3046.9977999999996	3355.9986	3891.995
ENSG00000008056	318.0003	300.00014	350	445.9996	493.00019999999995
ENSG00000008083	653	525	460.00011	426	568.0002999999999
ENSG00000008086	72.21121000000001	70.51461168499999	36.81147	32.41336	39.077951
ENSG00000008118	1	1	0	0	0
ENSG00000008128	953.8558700000001	904.9132149999999	753.844507411931	918.6232751122371	1162.0957245193904
ENSG00000008130	1274.00207	1342.0023900000003	1343.48141	1516.0024500000002	1833.9981300000004
ENSG00000008196	0	0	0	0	0
ENSG00000008197	0	0	0	0	0
ENSG00000008226	1	4.000002	3.0000009999999997	2	2.9999969999999996
ENSG00000008256	2189.004260000001	2207.0046599999996	1350.99725	1541.00416	1859.9977000000003
ENSG00000008277	9	16.999949	6	5	16.0000000107092
ENSG00000008282	2002.0039600000002	2159.9971	2014.00097	2180.00441	2404.00156
ENSG00000008283	2160.99961	2365.9954900000007	1714.0023699999997	1829.9985199999996	2318.9965600000014
ENSG00000008294	2223.8059900000007	2409.42035	2431.8678600000003	2491.7347199999995	3053.9711699999993
ENSG00000008300	179.9997	177.99967000000004	130.00007	104.99997099999999	172.99956
ENSG00000008311	209.11157152022	193.13865097451728	98.000025	86.00855	110.027984
ENSG00000008323	836.0003691001299	789.0005000000001	738.5635699999999	796.0002916780002	1125.6849824405
ENSG00000008324	151.99973	211.00021999999998	143.99960000000002	170.00047999999998	211
ENSG00000008382	553.0002999999999	605.99952	411.00050999999996	423.9997	543.9996699999999
ENSG00000008394	4.999999	4.00000423156	6	3.0130239999999997	5
ENSG00000008405	290.00023	337.00017	270.00043	271.99952	326.99971000000005
ENSG00000008438	0	0	0	0	0
ENSG00000008441	1038.00062	1099.00025	768.9991	1006.0002700000001	1104
ENSG00000008513	169.03062	204.00546	167.00002999999998	182.0005	202.99988
ENSG00000008516	79.00004999999999	61.99996	81.00004	86.99996	107
ENSG00000008517	15.999997853999998	14.00001	3	3.9999929999999995	12.00000393009
ENSG00000008710	3618.5900699999997	3247.83041226838	2318.2193900000007	2285.7137111190605	3308.5116900000003
ENSG00000008735	32.037900522386	18.00499	10	12.0032	26.02
ENSG00000008838	1909.8960299999994	2025.3837999999998	1509.5044500000001	1744.014934206	2349.1032600000003
ENSG00000008853	1176.99999	1161.00027	1132.99972	1311.00035	1493.0006
ENSG00000008869	1005.99951	1026.15813	832.6152999999999	892.9995700000001	1212.0049700000002
ENSG00000008952	2852.1089599999996	2946.999169999999	2270.9999199999997	2673.00083	3133.0116199999998
ENSG00000008988	12458.14527413498	13815.5525	10749.97502	11540.92251	13348.01512
ENSG00000009307	12257.72666623999	12580.006430000001	10262.995023336003	11534.00494136046	14004.993230012185
ENSG00000009335	2137.0016799999994	2163.33407	2036.9968199999998	2296.00451	2743.00124
ENSG00000009413	661.1100520869701	645.5031	561.3253203	490.06514460200003	678.17652194506
ENSG00000009694	0	3.0763	0	0	2
ENSG00000009709	2	3.9999991	0	1	0
ENSG00000009724	1	2	1	0	0
ENSG00000009765	8.83982	5.21917	0	6.25322	4.4242
ENSG00000009780	228.10905000000002	273.63242	196.00021999999998	224.00003999999996	295.85401
ENSG00000009790	0	0	2	0	2.000000425
ENSG00000009830	974.9996549394114	930.0008000000001	765.0006200000004	887.000102639333	1032.0010086
ENSG00000009844	1465.99972	1666.0009	1446.0057399999998	1497.99951	1802.9996899999999
ENSG00000009950	103.43292	86.99996999999999	41	65.03337	76.00003000000001
ENSG00000009954	3167.9988799999996	3366.00377	2918.9971100000002	3156.9987800000004	3644.0013999999996
ENSG00000010017	807	583.00016	727.00017	689.9997999999999	621.0001
ENSG00000010030	108.00000000000001	93.99997	37.00002	43	49.000009000000006
ENSG00000010072	532.9997	574.0003	462.000340832	493.9999	607.0001000000001
ENSG00000010165	876.00023	900.0002527479999	764.00007	842.00052	983.0002
ENSG00000010219	345.99969	344.0002	325.99945999999994	345.000175	408
ENSG00000010244	4055.8377000000005	4206.42112	3353.4854499999997	3508.29146	4336.17096
ENSG00000010256	4327.99945	4378.000430000001	3747.99512	4135.9988300000005	4824.004989999999
ENSG00000010270	679.7817900000001	748.1461199999999	526.9775099999999	593.44395	649.2029
ENSG00000010278	15062.717760000001	16075.01572009968	9305.993749999996	10295.002849999999	12643.002559999999
ENSG00000010282	0	0	0	2	0
ENSG00000010292	10609.012680000002	10660.013909999998	7349.998869999999	8330.96489	10145.34395
ENSG00000010295	3	5.999994979999999	4	2	5
ENSG00000010310	262.31800999999996	209.53678	168.72663	181.09231	287.8111
ENSG00000010318	154.00001729	120.999952	89.00002	94.00004496518	136.99996000000002
ENSG00000010319	1	1	0	0	1
ENSG00000010322	1352.0006433339997	1278.0005964310003	763.00036366454	777.99930552	1204.999950088333
ENSG00000010327	0	0	0	1	1.9999959999999999
ENSG00000010361	228.99963000000005	269.99990999999994	129.99990999999997	166.99995000000004	199.00003237482997
ENSG00000010379	1	0	0	1	2
ENSG00000010404	2165.32205	2307.38218	1456.30871	1679.8084299999996	2216.28028
ENSG00000010438	200.99992	195.00044	350.093029	419.17966	491.33329799999996
ENSG00000010539	170.1335123	185.10907999999998	164.45146	148.34307	205.283916
ENSG00000010610	1	0	0	1	0
ENSG00000010626	126.79996	131.69283000000001	114.016879	152.43284000000003	171.89992999999998
ENSG00000010671	0	4.205396	0	1	0
ENSG00000010704	285.02499	270.38424009016177	177.52108	238.030563	263.02679
ENSG00000010803	269.9999700000001	304.99993000000006	204.000025383	242.00000999999997	319.00015
ENSG00000010810	50.00004	31.9999588	23.000009999999996	28.999999000000003	14
ENSG00000010818	338.99970999999994	297.99946	254.00005000000002	286.00057000000004	393.00008
ENSG00000010932	1	0	0	0	0
ENSG00000011007	1823.0018900000002	1790.0010577	1522.99715	1697.9965	1974.0018921
ENSG00000011009	2738.00224	2770.0018499999996	2268.00304	2505.98398	2885.9991499999996
ENSG00000011021	678.0000699999999	639.49305	442.20465	498.00019999999995	714.6082199999998
ENSG00000011028	3424.9981999999995	3422.99798	2407.0009799999993	2774.0020299999996	3500.9964600000003
ENSG00000011052	25.9539	37.2835	48.9757	61.0562	54.5647
ENSG00000011083	1	0	1	1	1
ENSG00000011105	176.000000124104	153.00029	233.99966999999998	260.99986	290.99985999999996
ENSG00000011114	1626.81689	1639.0079500000002	1372.7044099999998	1567.7949899999999	1962.1345000000001
ENSG00000011132	475.31503999999995	474.99982	426.01784	369.62246	544.2816899999999
ENSG00000011143	455.831254	435.1362499999999	352.229131	348.00050999999996	454.5150273299999
ENSG00000011198	321.40094999999997	322.06675	251	327.0090743	369.21286000000003
ENSG00000011201	113	102	27	32	36.00005
ENSG00000011243	1517.0000134954	1446.9999599999994	1274.00015	1352.001221943	1808.0005700127347
ENSG00000011258	480.00044266536	431.99996	346.9996	339.999601	466.00379999999996
ENSG00000011260	587.99981	595.0003099999999	662.9996899999999	753.99971	811.99961
ENSG00000011275	1103.8942	1145.73608	1182.2093599999998	1346.9998	1630.11094
ENSG00000011295	877.1200799999999	954.0215499999999	800.5998069999999	899.1624500000001	1123.44455
ENSG00000011304	12048.998139999998	12563.999940000002	10649.000599999998	12290.003750000002	13922.001430000002
ENSG00000011332	99.46843101922998	108.000030817881	111.00408999999998	119.99993058428099	144.00231
ENSG00000011347	2152.90518	2069.00413	915.0005199999999	1064.99984	1344.0000799999998
ENSG00000011376	510.23472	530.05607	492.13394	527.0187	623.99992
ENSG00000011405	2722.9986	2747.99944	2094.00362	2055.99959	2864.9974199999997
ENSG00000011422	228.99985	236.47363999999996	197.00022	213.99939	273.00017
ENSG00000011426	8499.002079999998	8626.00538	6197.001629999999	6798.00248	8112.998056100001
ENSG00000011451	1898.9952300000002	1985.2189399999997	1718.999335	1930.0015927999998	2417.3618553
ENSG00000011454	4282.01435	4417.792580000002	2836.87595	3126.2192800000003	3955.9976
ENSG00000011465	40.99998199999999	32.999978	4.000004	10.000003	3
ENSG00000011478	256.57578	242.08499	292.21738000000005	313.98767	366.25611000000004
ENSG00000011485	1739.9974600000003	1716.00565	1691.3022800000003	1893.9977499999998	2241.0357200000008
ENSG00000011523	709.37190415316	772.4733358830359	468.82686012312604	523.2267390000001	749.8443716911461
ENSG00000011566	604.9996800000001	665.00061	463.00035	524.9998700000001	653.00026
ENSG00000011590	0	0	0	3	2
ENSG00000011600	0	0	0	0	0
ENSG00000011638	1039.1821	1052.999	736	688.0004	924.0009
ENSG00000011677	3	3	3	6.9999996	0
ENSG00000012048	1664.6907670689204	1670.4748984301007	1461.5218857501243	1549.7445930449996	1863.4706410701046
ENSG00000012061	1595.0062799999996	1612.5992159406094	1171.90024	1367.2322399999998	1730.0006300000002
ENSG00000012124	7.00000089	4.0000000458836	3	6	7.999995999999999
ENSG00000012171	91.00003	73.99997570000001	59.999976	73.9999726507006	108.36766999999999
ENSG00000012174	491.17882	538.6566799999999	553.26741	640.11863	747.544
ENSG00000012211	1463.6056999999996	1529.0038299999999	1205.0049	1327.9963	1695.00056
ENSG00000012223	0	0	0	0	0
ENSG00000012232	1846.07659	1959.0728600000002	1756.0040600000002	2006.5183399999999	2379.59792
ENSG00000012504	1	0	0	0	1
ENSG00000012660	1099.99994	984.9999599999999	867.0002700000001	977.0000000000001	1000.0004
ENSG00000012779	49.00001	39	23	13	21
ENSG00000012817	3	3.00331	1	4	5.00929
ENSG00000012822	2364.00126	2230.998339	1128.99919	1197.00103	1857.9996199999998
ENSG00000012963	1278.9854400000002	1351.0039	1260.8699	1356.00499	1573.00107
ENSG00000012983	1327.0949	1343.00182	1469.4292599999999	1519.01497	1906.0001000000002
ENSG00000013016	63.0013	68	68.9518	67.0016	74.0007
ENSG00000013275	1302.00384	1370.9003400000001	1541.9095493000002	1816.00271	2087.0021899999997
ENSG00000013288	1153.96879	1099.4251199999999	721.92929	816	1040.46188
ENSG00000013293	2.04044	5.88977	1.02701	5.58673	1.01672
ENSG00000013297	17.000049999999998	12.000025	4.000003	16	15.999360000000001
ENSG00000013306	2887.0927906459997	3044.0038100000006	2842.00138	3152.9994	3720.0039699999993
ENSG00000013364	6791.160673	6842.170260000001	3688.9482100000005	4101.41155	5576.574669999999
ENSG00000013374	1401.5620800000002	1418.42945	1034.86901	1179.2755000000002	1562.34116
ENSG00000013375	672.0116715604432	629.00220408697	619.203017	663.0007462000001	819.2113910400002
ENSG00000013392	103.017	100.107	83	85	118.7
ENSG00000013441	886.0002400000001	780.0007000000002	527.77427	555.99975	793.0003800000002
ENSG00000013503	398.0004	397	380.9996	399.99958999999996	435.00029
ENSG00000013523	406.98368999999997	465.56077999999997	598.3967700000001	647.04581	745.89444
ENSG00000013561	435.64471000000003	468.42699000000005	441.39537000000007	463.66110999999995	556.64659
ENSG00000013563	388.00057	383.00007	304.0001	360.09071000000006	488.01855702000006
ENSG00000013573	2068.1069856601002	1852.46973	1989.5030499999996	2189.6668	2646.8706500000003
ENSG00000013583	1143.0021299999999	1193.99577	941.99959	992.9995	1144.00115
ENSG00000013588	17959.065029999998	17723.690000000002	7065.376229999999	7578.48334	10534.5418
ENSG00000013619	13	13	21.0000027575	12.0000060751	19.99999
ENSG00000013725	8	4.999999000000001	3	4.999995999999999	3
ENSG00000013810	2752.38797	2684.1043900000004	2034.1360999999995	2321.626460000001	2807.099
ENSG00000014123	1043	1059	858	985.99953	1167
ENSG00000014138	946.6708399999999	939.01987	1007.581365	1145.1685	1340.7497
ENSG00000014164	1081	1025	826	1004	1222
ENSG00000014216	23375.76069	24210.56788	15409.128957999998	18171.776047999992	21442.06575
ENSG00000014257	208.000063	217.99976999999998	153.00677	151.00001	211.89552
ENSG00000014641	2746.9915832	2969.0046047899996	2105.9962000000005	2216.00394	2685.04015
ENSG00000014824	729.4184	772.3392300000002	643.9995	735.91648	864.8235999999999
ENSG00000014914	756.00036	668.00066	405.00021599999997	421.99982	578.00004
ENSG00000014919	1080.518	1070.0173	1132.07018	1240.42052	1542.42697
ENSG00000015133	47.0022	43	22.00001	39.00005	33.999981
ENSG00000015153	288.29993	283.94682	276.999832	296.000166	385.91337000000004
ENSG00000015171	1517.8646878	1604.6130199999996	1493.5677799999999	1599.472286386678	2024.5188054113132
ENSG00000015285	52.635065056	60.39643	26.000949999999996	16	41.000043
ENSG00000015413	4	3	0	0	3
ENSG00000015475	900.0070900000001	922.02445	1008.0188799999999	1069.9998699999999	1333.00293
ENSG00000015479	5196.224499999999	5373.967920000001	4304.412049999999	4896.23572	5512.9769
ENSG00000015520	16	8	4	6	10
ENSG00000015532	1013.5578399999999	959.07168	790.7434000000001	983.37879	1270.0048000000002
ENSG00000015568	169.78868	69.045346	115.354076	166.19634018277299	383.345792
ENSG00000015592	3	1	2.0000022	1	2
ENSG00000015676	2833.00168	2897.97265	2196.9973099999997	2649.9976500000002	3152.87722
ENSG00000016082	45.000029999999995	50.999956	27	31	28
ENSG00000016391	5.00354	2.00192	1.00064	2.02819	4.00057
ENSG00000016402	313.99972	311.99996000000004	349.99965000000003	362.99971999999997	497.00012000000004
ENSG00000016490	0	0	1	0	0
ENSG00000016602	96	101.99982	38	31	31
ENSG00000016864	489.99957	499.999956521	401.0003500000001	405.9997800000001	499.00018000000006
ENSG00000017260	3151.000596858108	3297.0010258	2971.0000576651005	3174.0031824728703	3723.000209363099
ENSG00000017427	4.95325	6.61919	6.16224	2.73507	3.97782
